,page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
6694,491057,Kaidan (Earth-616),\/Kaidan_(Earth-616),Secret Identity,Bad Characters,Black Eyes,No Hair,Male Characters,,Living Characters,4.0,Apr-05,2005.0
6695,400715,Kingmaker (Wallace) (Earth-616),\/Kingmaker_(Wallace)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4.0,Jul-05,2005.0
6696,16828,Lazaro Kotikash (Earth-616),\/Lazaro_Kotikash_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,4.0,Jun-05,2005.0
6697,491058,Masano (Earth-616),\/Masano_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,4.0,Apr-05,2005.0
6698,49568,Megara (Earth-616),\/Megara_(Earth-616),,Good Characters,,,Female Characters,,Deceased Characters,4.0,Sep-05,2005.0
6699,591894,Nancy (Earth-616),\/Nancy_(Earth-616),Public Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,4.0,Jan-05,2005.0
6700,16447,Nick Shelley (Earth-616),\/Nick_Shelley_(Earth-616),Secret Identity,,Black Eyes,No Hair,Male Characters,,Living Characters,4.0,Aug-05,2005.0
6701,40106,Noreen Tanaka (Earth-616),\/Noreen_Tanaka_(Earth-616),Public Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,4.0,Apr-05,2005.0
6702,67340,Ogun (Santerians) (Earth-616),\/Ogun_(Santerians)_(Earth-616),Secret Identity,Good Characters,,White Hair,Male Characters,,Living Characters,4.0,Oct-05,2005.0
6703,67341,Oshun (Santerians) (Earth-616),\/Oshun_(Santerians)_(Earth-616),Secret Identity,Good Characters,,White Hair,Female Characters,,Living Characters,4.0,Oct-05,2005.0
6704,67342,Oya (Santerians) (Earth-616),\/Oya_(Santerians)_(Earth-616),Secret Identity,Good Characters,Brown Eyes,White Hair,Female Characters,,Living Characters,4.0,Oct-05,2005.0
6705,491059,Raina (Earth-616),\/Raina_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,4.0,Apr-05,2005.0
6706,39767,Ryuki,\/Ryuki,,,,,Female Characters,,Living Characters,4.0,May-05,2005.0
6707,719798,Saul Bowen (Earth-616),\/Saul_Bowen_(Earth-616),No Dual Identity,,Brown Eyes,Brown Hair,Female Characters,,Living Characters,4.0,Apr-05,2005.0
6708,62255,Shane Shooter (Earth-616),\/Shane_Shooter_(Earth-616),,Good Characters,Black Eyes,,Male Characters,,Living Characters,4.0,Jan-05,2005.0
6709,118095,Suspiria (Earth-616),\/Suspiria_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4.0,Feb-05,2005.0
6710,557398,Timothy Black (Earth-616),\/Timothy_Black_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,4.0,Jun-05,2005.0
6711,192741,Vasily Karpov (Earth-616),\/Vasily_Karpov_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Bald,Male Characters,,Living Characters,4.0,May-05,2005.0
6712,269680,Vladimir Rasputin (Earth-616),\/Vladimir_Rasputin_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,4.0,Dec-05,2005.0
6713,723487,Abigail (Earth-616),\/Abigail_(Earth-616),,,Brown Eyes,Blond Hair,Female Characters,,Living Characters,4.0,Aug-06,2006.0
6714,302657,Ace (G.R.A.M.P.A) (Earth-616),\/Ace_(G.R.A.M.P.A)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,,Male Characters,,Living Characters,4.0,Jan-06,2006.0
6715,287336,Adam (Priest) (Earth-616),\/Adam_(Priest)_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Grey Hair,Male Characters,,Living Characters,4.0,Jan-06,2006.0
6716,447452,Alix Buchanan (Earth-616),\/Alix_Buchanan_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4.0,Oct-06,2006.0
6717,209111,Cauldron (Earth-616),\/Cauldron_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,4.0,Jan-06,2006.0
6718,350332,Cube Warden (Earth-616),\/Cube_Warden_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,4.0,Oct-06,2006.0
6719,304112,Doctor Foster (Earth-616),\/Doctor_Foster_(Earth-616),,,,,Male Characters,,Deceased Characters,4.0,Jan-06,2006.0
6720,420859,Elizabeth Vaughn (Earth-616),\/Elizabeth_Vaughn_(Earth-616),,Good Characters,,Brown Hair,Female Characters,,Living Characters,4.0,Aug-06,2006.0
6721,45040,Eric Marshall (Earth-616),\/Eric_Marshall_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4.0,Aug-06,2006.0
6722,30465,Frederick Slade (Earth-616),\/Frederick_Slade_(Earth-616),Secret Identity,Neutral Characters,Green Eyes,Pink Hair,Male Characters,,Living Characters,4.0,May-06,2006.0
6723,318620,Greta Abbott (Earth-616),\/Greta_Abbott_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Female Characters,,Deceased Characters,4.0,Feb-06,2006.0
6724,79426,Hamilton Slade (Vampire) (Earth-616),\/Hamilton_Slade_(Vampire)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Red Hair,Male Characters,,Deceased Characters,4.0,Apr-06,2006.0
6725,323944,Harriet Munroe (Earth-616),\/Harriet_Munroe_(Earth-616),,Good Characters,Brown Eyes,Grey Hair,Female Characters,,Living Characters,4.0,Jul-06,2006.0
6726,79424,Jack Starsmore (Earth-616),\/Jack_Starsmore_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,4.0,Apr-06,2006.0
6727,73636,Jonas Fogg (Earth-616),\/Jonas_Fogg_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,4.0,May-06,2006.0
6728,73934,Jordan Harrison (Earth-616),\/Jordan_Harrison_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,4.0,Sep-06,2006.0
6729,260722,Juan-Carlos Sanchez (Earth-616),\/Juan-Carlos_Sanchez_(Earth-616),Secret Identity,,Hazel Eyes,Black Hair,Male Characters,,Living Characters,4.0,May-06,2006.0
6730,35484,Number None (Earth-616),\/Number_None_(Earth-616),,Bad Characters,,,,,Deceased Characters,4.0,Dec-06,2006.0
6731,55527,Pitiful One (Earth-616),\/Pitiful_One_(Earth-616),,,Red Eyes,Bald,Male Characters,,Living Characters,4.0,Mar-06,2006.0
6732,722149,Primus Vand (Earth-616),\/Primus_Vand_(Earth-616),Public Identity,,Red Eyes,Bald,Male Characters,,Living Characters,4.0,May-06,2006.0
6733,32487,Salo (Earth-616),\/Salo_(Earth-616),Public Identity,,Green Eyes,No Hair,Male Characters,,Deceased Characters,4.0,Jun-06,2006.0
6734,565000,Theseus (Earth-616),\/Theseus_(Earth-616),Public Identity,,,Black Hair,Male Characters,,Living Characters,4.0,May-06,2006.0
6735,90145,Adjudicator (Earth-616),\/Adjudicator_(Earth-616),Secret Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,4.0,Aug-07,2007.0
6736,55314,Agent Crimson (Earth-616),\/Agent_Crimson_(Earth-616),Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,4.0,Apr-07,2007.0
6737,42772,Ana\u00efs (Earth-616),\/Ana%C3%AFs_(Earth-616),Secret Identity,Good Characters,Yellow Eyes,Black Hair,Female Characters,,Living Characters,4.0,Feb-07,2007.0
6738,68938,Avery Allen (Earth-616),\/Avery_Allen_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Deceased Characters,4.0,Sep-07,2007.0
6739,692183,Benjamin Grimm (Onslaught Reborn) (Earth-616),\/Benjamin_Grimm_(Onslaught_Reborn)_(Earth-616),Public Identity,Good Characters,Blue Eyes,No Hair,Male Characters,,Living Characters,4.0,Feb-07,2007.0
6740,323918,Bluestreak (Telepath) (Earth-616),\/Bluestreak_(Telepath)_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,4.0,Dec-07,2007.0
6741,39455,Cadena (Earth-616),\/Cadena_(Earth-616),Secret Identity,Bad Characters,,Bald,Female Characters,,Living Characters,4.0,Jan-07,2007.0
6742,483986,Dafi (Earth-616),\/Dafi_(Earth-616),,,Green Eyes,Brown Hair,Female Characters,,Living Characters,4.0,Feb-07,2007.0
6743,264455,Ddraig Goch (Earth-616),\/Ddraig_Goch_(Earth-616),Public Identity,Good Characters,Red Eyes,No Hair,Male Characters,,Living Characters,4.0,Apr-07,2007.0
6744,452773,Desmond Alexander (Earth-616),\/Desmond_Alexander_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,4.0,Feb-07,2007.0
6745,665826,Eddie Gunnam (Earth-616),\/Eddie_Gunnam_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Red Hair,Male Characters,,Living Characters,4.0,Aug-07,2007.0
6746,83061,Elijah Cross (Earth-616),\/Elijah_Cross_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,4.0,May-07,2007.0
6747,666146,Forget-Me-Not (Earth-616),\/Forget-Me-Not_(Earth-616),Secret Identity,Bad Characters,Purple Eyes,Purple Hair,Female Characters,,Living Characters,4.0,Aug-07,2007.0
6748,101638,Hecatomb (Earth-616),\/Hecatomb_(Earth-616),Secret Identity,Bad Characters,,No Hair,,,Living Characters,4.0,Jun-07,2007.0
6749,746057,Ilgych (Earth-616),\/Ilgych_(Earth-616),Secret Identity,,Blue Eyes,Orange Hair,Male Characters,,Living Characters,4.0,Jun-07,2007.0
6750,677487,Jake Martino (Earth-616),\/Jake_Martino_(Earth-616),Public Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,4.0,May-07,2007.0
6751,692171,James Howlett (Onslaught Reborn) (Earth-616),\/James_Howlett_(Onslaught_Reborn)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,4.0,Jan-07,2007.0
6752,107984,Julien Howe (Earth-616),\/Julien_Howe_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4.0,Aug-07,2007.0
6753,666141,Kid Twist (Earth-616),\/Kid_Twist_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,4.0,Jun-07,2007.0
6754,66864,Ko-rel (Earth-616),\/Ko-rel_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,Deceased Characters,4.0,Sep-07,2007.0
6755,320603,Mirage (Telepath) (Earth-616),\/Mirage_(Telepath)_(Earth-616),Secret Identity,Neutral Characters,Green Eyes,Blond Hair,Female Characters,,Deceased Characters,4.0,Dec-07,2007.0
6756,666143,Morphine (Earth-616),\/Morphine_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,4.0,Jun-07,2007.0
6757,484318,Paulletz (Earth-616),\/Paulletz_(Earth-616),,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,4.0,Feb-07,2007.0
6758,86692,Prima Donna (Earth-616),\/Prima_Donna_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4.0,Dec-07,2007.0
6759,413761,Professor Cartwright (Earth-616),\/Professor_Cartwright_(Earth-616),,Bad Characters,Brown Eyes,White Hair,Male Characters,,Deceased Characters,4.0,Mar-07,2007.0
6760,692176,Reed Richards (Onslaught Reborn) (Earth-616),\/Reed_Richards_(Onslaught_Reborn)_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,4.0,Feb-07,2007.0
6761,692181,Susan Storm (Onslaught Reborn) (Earth-616),\/Susan_Storm_(Onslaught_Reborn)_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,4.0,Feb-07,2007.0
6762,484193,Sylatin (Earth-616),\/Sylatin_(Earth-616),,,Green Eyes,,Male Characters,,Living Characters,4.0,Feb-07,2007.0
6763,624804,Tank (National Force) (Earth-616),\/Tank_(National_Force)_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,4.0,Jul-07,2007.0
6764,592652,Thor Odinson (Onslaught Reborn) (Earth-616),\/Thor_Odinson_(Onslaught_Reborn)_(Earth-616),,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,4.0,Feb-07,2007.0
6765,556250,Torrent (Earth-616),\/Torrent_(Earth-616),,,,,Female Characters,,Living Characters,4.0,May-07,2007.0
6766,665035,Ultra-Adaptoid (Earth-616),\/Ultra-Adaptoid_(Earth-616),,Bad Characters,,,,,Living Characters,4.0,Oct-07,2007.0
6767,51531,Violet Lightner (Earth-616),\/Violet_Lightner_(Earth-616),Secret Identity,Good Characters,Green Eyes,Purple Hair,Female Characters,,Living Characters,4.0,Jun-07,2007.0
6768,86451,Vox (Earth-616),\/Vox_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,4.0,Dec-07,2007.0
6769,50222,Wendell Volker (Earth-616),\/Wendell_Volker_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4.0,Apr-07,2007.0
6770,132270,Andrea von Strucker (Clone) (Earth-616),\/Andrea_von_Strucker_(Clone)_(Earth-616),Secret Identity,,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,4.0,Sep-08,2008.0
6771,293361,Anthony Stark (Skrull) (Earth-616),\/Anthony_Stark_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,,Male Characters,,Deceased Characters,4.0,Jun-08,2008.0
6772,292361,"Barbara Morse (Retro, Skrull) (Earth-616)","\/Barbara_Morse_(Retro,_Skrull)_(Earth-616)",Secret Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,,Deceased Characters,4.0,Jun-08,2008.0
6773,488558,Carstairs (Earth-616),\/Carstairs_(Earth-616),Public Identity,,,Brown Hair,Male Characters,,Living Characters,4.0,Jul-08,2008.0
6774,488559,Colletti (Earth-616),\/Colletti_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,4.0,Jul-08,2008.0
6775,170825,Daniel Sylva (Earth-616),\/Daniel_Sylva_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,4.0,Nov-08,2008.0
6776,168889,Ea (Earth-616),\/Ea_(Earth-616),Secret Identity,Neutral Characters,,,,,Living Characters,4.0,Jul-08,2008.0
6777,185655,Edie Eisenhardt (Earth-616),\/Edie_Eisenhardt_(Earth-616),,Good Characters,Blue Eyes,Auburn Hair,Female Characters,,Deceased Characters,4.0,Nov-08,2008.0
6778,335902,Farida Hussain (Earth-616),\/Farida_Hussain_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4.0,Nov-08,2008.0
6779,488560,Farrell (Earth-616),\/Farrell_(Earth-616),Public Identity,,,Bald,Male Characters,,Living Characters,4.0,Jul-08,2008.0
6780,172389,Furi Wamu (Earth-616),\/Furi_Wamu_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,4.0,Nov-08,2008.0
6781,664998,Gorani (Earth-616),\/Gorani_(Earth-616),,,,,,,Living Characters,4.0,Oct-08,2008.0
6782,120465,Harrow (Earth-616),\/Harrow_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,,,Deceased Characters,4.0,Jul-08,2008.0
6783,330784,Hector Mu\u00f1oz (Earth-616),\/Hector_Mu%C3%B1oz_(Earth-616),,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,4.0,Sep-08,2008.0
6784,316430,Hiro-Amin (Earth-616),\/Hiro-Amin_(Earth-616),No Dual Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,4.0,Aug-08,2008.0
6785,100818,Iceberg (Liberteens) (Earth-616),\/Iceberg_(Liberteens)_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,4.0,Jan-08,2008.0
6786,521855,Kwai Jun-Fan (Earth-616),\/Kwai_Jun-Fan_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Deceased Characters,4.0,Sep-08,2008.0
6787,675876,Lucas Collier (Earth-616),\/Lucas_Collier_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,4.0,Apr-08,2008.0
6788,626675,Marys Iosama (Earth-616),\/Marys_Iosama_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,4.0,Dec-08,2008.0
6789,122066,Nicolas Weir (Earth-616),\/Nicolas_Weir_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,4.0,Jul-08,2008.0
6790,100805,Revolutionary (Skrull) (Earth-616),\/Revolutionary_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Deceased Characters,4.0,Jan-08,2008.0
6791,439904,Roy Reyna (Earth-616),\/Roy_Reyna_(Earth-616),,,,,Male Characters,,Living Characters,4.0,Dec-08,2008.0
6792,498907,Soulstriker (Earth-616),\/Soulstriker_(Earth-616),,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,4.0,Dec-08,2008.0
6793,117498,Spinner (Earth-616),\/Spinner_(Earth-616),Known to Authorities Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,4.0,Jun-08,2008.0
6794,117496,Think Tank (Earth-616),\/Think_Tank_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,4.0,Jun-08,2008.0
6795,116119,Tyro (Earth-616),\/Tyro_(Earth-616),Public Identity,Good Characters,Orange Eyes,No Hair,Male Characters,,Living Characters,4.0,May-08,2008.0
6796,160842,Vincent Crane (Earth-616),\/Vincent_Crane_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,4.0,Sep-08,2008.0
6797,325563,Wayeb (Earth-616),\/Wayeb_(Earth-616),Secret Identity,Bad Characters,Red Eyes,,Male Characters,,Living Characters,4.0,Jun-08,2008.0
6798,316405,Yenrag (Earth-616),\/Yenrag_(Earth-616),,,,,Male Characters,,Living Characters,4.0,Sep-08,2008.0
6799,736844,Albrecht Kerfoot (Earth-616),\/Albrecht_Kerfoot_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,4.0,Nov-09,2009.0
6800,316723,Barroas (Earth-616),\/Barroas_(Earth-616),No Dual Identity,,,,Male Characters,,Living Characters,4.0,Oct-09,2009.0
6801,688326,Compound D,\/Compound_D,,Bad Characters,,,,,Living Characters,4.0,Dec-09,2009.0
6802,184898,Conner Sims (Earth-616),\/Conner_Sims_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,4.0,Jan-09,2009.0
6803,316305,Endrik (Earth-616),\/Endrik_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,4.0,Nov-09,2009.0
6804,278630,Galin (Earth-616),\/Galin_(Earth-616),Public Identity,Neutral Characters,,,Male Characters,,Deceased Characters,4.0,Nov-09,2009.0
6805,391315,God-Killer (Earth-616),\/God-Killer_(Earth-616),Secret Identity,Bad Characters,,,,,Living Characters,4.0,Mar-09,2009.0
6806,264761,Hunter Stein (Earth-616),\/Hunter_Stein_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,4.0,Aug-09,2009.0
6807,733529,Jaten (Earth-616),\/Jaten_(Earth-616),Secret Identity,,Black Eyes,Black Hair,Male Characters,,Living Characters,4.0,Jun-09,2009.0
6808,280117,Jenna Cole (Earth-616),\/Jenna_Cole_(Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,Living Characters,4.0,Mar-09,2009.0
6809,580323,John Adams (Earth-616),\/John_Adams_(Earth-616),Public Identity,Good Characters,Brown Eyes,White Hair,Male Characters,,Living Characters,4.0,Dec-09,2009.0
6810,685495,John Barnes (Earth-616),\/John_Barnes_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,4.0,Nov-09,2009.0
6811,269087,M-21 (Earth-616),\/M-21_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,,,Living Characters,4.0,Sep-09,2009.0
6812,437926,North Norrell (Earth-616),\/North_Norrell_(Earth-616),,,,,Male Characters,,Living Characters,4.0,Oct-09,2009.0
6813,521862,Quan Yaozu (Earth-616),\/Quan_Yaozu_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,4.0,Mar-09,2009.0
6814,278871,Rana Philips (Earth-616),\/Rana_Philips_(Earth-616),Secret Identity,Bad Characters,Yellow Eyeballs,Green Hair,Female Characters,,Deceased Characters,4.0,Oct-09,2009.0
6815,260699,Richard Earle Amtower IV (Earth-616),\/Richard_Earle_Amtower_IV_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,4.0,Aug-09,2009.0
6816,438817,Sachet Nelson (Earth-616),\/Sachet_Nelson_(Earth-616),,Neutral Characters,,,Female Characters,,Living Characters,4.0,Oct-09,2009.0
6817,735227,Tyler Bridge (Earth-616),\/Tyler_Bridge_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4.0,Aug-09,2009.0
6818,341458,Aaron Downing (Earth-616),\/Aaron_Downing_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4.0,Aug-10,2010.0
